FCM,Flying Cloud Airport,United States,Eden Prairie
LIX,Likoma Island Airport,Malawi,Likoma Island
OJC,Johnson County Executive Airport,United States,Olathe
GIU,Sigiriya Air Force Base,Sri Lanka,Sigiriya
EUM,Neumünster Airport,Germany,Neumuenster
TKT,Tak Airport,Thailand,Tak
YLK,Barrie-Orillia (Lake Simcoe Regional Airport),Canada,Barrie-Orillia
,Huronia Airport,Canada,Midland
,Markham Airport,Canada,Markham
,Stanhope Municipal Airport,Canada,Haliburton
,Kawartha Lakes (Lindsay) Airport,Canada,Lindsay
YCM,Niagara District Airport,Canada,Saint Catherines
,Edenvale Aerodrome,Canada,Edenvale
,Orillia Airport,Canada,Orillia
,Holland Landing Airpark,Canada,Holland Landing
YPD,Parry Sound Area Municipal Airport,Canada,Parry Sound
,Hanover / Saugeen Municipal Airport,Canada,Hanover
,Brandywine Airport,United States,West Goshen Township
MNZ,Manassas Regional Airport/Harry P. Davis Field,United States,Manassas
LJN,Texas Gulf Coast Regional Airport,United States,Angleton
,Bubovice Airport,Czech Republic,Bubovice
,Rakkestad Astorp Airport,Norway,Rakkestad
BGG,Bingöl Çeltiksuyu Airport,Turkey,Bingol
KFS,Kastamonu Airport,Turkey,Kastamonu
,Elstree Airfield,United Kingdom,Elstree
,Sandtoft Airfield,United Kingdom,Sandtoft
,Torit Airport,South Sudan,Torit
,Shelby County Airport,United States,Shelbyville
LLV,Lüliang Airport,China,Lvliang
DCY,Daocheng Yading Airport,China,Daocheng
GXH,Gannan Xiahe Airport,China,Xiahe city
,Vängsö Airport,Sweden,Vangso
CIY,Comiso Airport,Italy,Comiso
,Enumclaw Airport,United States,Enumclaw
KVM,Markovo Airport,Russia,Markovo
,Seymchan Airport,Russia,Seymchan
ZKP,Zyryanka Airport,Russia,Zyryanka
,Susuman Airport,Russia,Susuman
UMS,Ust-Maya Airport,Russia,Ust-Maya
ADH,Aldan Airport,Russia,Aldan
OLZ,Olyokminsk Airport,Russia,Olekminsk
,Vitim Airport,Russia,Vitim
,Pellworm Field,Germany,Pellworm
NLT,Xinyuan Nalati Airport,China,Xinyuan
PTA,Port Alsworth Airport,United States,Port alsworth
BOR,Fontaine Airport,France,Belfort
,Fairfield County Airport,United States,Winnsboro
OBC,Obock Airport,Djibouti,Obock
TDJ,Tadjoura Airport,Djibouti,Tadjoura
AQB,Santa Cruz del Quiche Airport,Guatemala,Santa Cruz des Quiche
NOR,Norðfjörður Airport,Iceland,Nordfjordur
BTZ,Bursa Airport,Turkey,Bursa
,Skyhaven Airport,United States,Rochester
WAR,Waris Airport,Indonesia,Waris-Papua Island
EWK,Newton City-County Airport,United States,Newton
,La Ferté Alais Airfield,France,La Ferte Alais
BSJ,Bairnsdale Airport,Australia,Bairnsdale
TZR,Taszár Air Base,United States,Columbus
FBR,Fort Bridger Airport,United States,Fort Bridger
,Prosser Airport,United States,Prosser
CLS,Chehalis Centralia Airport,United States,Chehalis
,Desert Aire Regional Airport,United States,Mattawa
EVW,Evanston-Uinta County Airport-Burns Field,United States,Evanston
,Sabetha Municipal Airport,United States,Sabetha
,Mt Pleasant Regional-Faison field,United States,Mount Pleasant
,Jimmy Carter Regional Airport,United States,Americus
EUF,Weedon Field,United States,Eufala
,Saluda County Airport,United States,Saluda
MEO,Dare County Regional Airport,United States,Manteo
AUO,Auburn University Regional Airport,United States,Auburn
,Tri Cities Airport,United States,Endicott
,Bessemer Airport,United States,Bessemer
,Colorado Springs East Airport,United States,Ellicott
,Crystal Airport,United States,Crystal
,Clarke County Airport,United States,Quitman
DBN,W H 'Bud' Barron Airport,United States,Dublin
PUK,Pukarua Airport,French Polynesia,Pukarua
,Kabale Airport,Uganda,Kabale
,Guatuso Airport,France,Marigot
,Central Bolívar Airport,Spain,Sevilla
CVO,Corvallis Municipal Airport,United States,Corvallis
,Tuzla Romania Airport,Romania,Tuzla
,El Almendro Airport,United States,Scranton
,San Agustin Airport,United States,Morristown
,Samambaia Heliport,Reunion,Saint Denis
,Fazenda Campo Verde Airport,Cambodia,Sihanoukville
PXH,Prominent Hill Airport,Australia,Prominent Hill
CWT,Cowra Airport,Australia,Chatsworth
,Coral Bay Airport,Australia,Coral Bay
OGD,Ogden Hinckley Airport,United States,Ogden
,Lake Country Regional Airport,United Arab Emirates,Clarksville
,Robert S Kerr Airport,United States,Poteau
AKO,Colorado Plains Regional Airport,United States,Akron
SHN,Sanderson Field,United States,Shelton
WNA,Napakiak Airport,United States,Napakiak
PKA,Napaskiak Airport,United States,Napaskiak
,Tok Airport,United States,Tok
YBW,Bedwell Harbour Seaplane Base,Canada,Bedwell Harbour
WSO,Washabo Airport,Suriname,Washabo
,Popham Airfield,United Kingdom,Popham
,Causey Airport,United States,Liberty
WKR,Abaco I Walker C Airport,Bahamas,Walker's Cay
,Black Point Airstrip,Bahamas,Black Point
GFO,Bartica A Airport,Guyana,Bartica
DYL,Doylestown Airport,United States,Doylestown
,Cape Town Waterfort Heliport,South Africa,Cap Town
TGI,Tingo Maria Airport,Peru,Tingo Maria
TJL,Plínio Alarcom Airport,Brazil,Tres Lagoas
YZY,Zhangye Ganzhou Airport,China,Zhangye
OAL,Cacoal Airport,Brazil,Cacoal
OCW,Warren Field,United States,Washington
,Hyde County Airport,United States,Engelhard
MHC,Mocopulli Airport,Chile,Castro
SWO,Stillwater Regional Airport,United States,Stillwater
OKM,Okmulgee Regional Airport,United States,Okmulgee
CUH,Cushing Municipal Airport,United States,Cushing
CSM,Clinton Sherman Airport,United States,Clinton
WLD,Strother Field,United States,Winfield
PWA,Wiley Post Airport,United States,Oklahoma City
DTN,Shreveport Downtown Airport,United States,Shreveport
SEP,Stephenville Clark Regional Airport,United States,Stephenville
,Perry Municipal Airport,United States,Perry
,Hamilton Municipal Airport,United States,Hamilton
ADT,Ada Regional Airport,United States,Ada
,Mesquite Metro Airport,United States,Misquite
,Denton Municipal Airport,United States,Denton
,Austin Executive Airport,United States,Austin
,Lago Vista Tx Rusty Allen Airport,United States,Lago Vista
,Brenham Municipal Airport,United States,Brenham
,Lakeway Airpark,United States,Lakeway
IRB,Iraan Municipal Airport,United States,Iraan
,Kestrel Airpark,United States,San Antonio
YEL,Elliot Lake Municipal Airport,Canada,ELLIOT LAKE
IKB,Wilkes County Airport,United States,North Wilkesboro
,Charleston Executive Airport,United States,Charleston
DAN,Danville Regional Airport,United States,Danville
,Brookneal/Campbell County Airport,United States,Brookneal
ERG,Yerbogachen Airport,Russia,Yerbogachen
HCW,Cheraw Municipal Airport/Lynch Bellinger Field,United States,Cheraw
,Wauchula Municipal Airport,United States,Wuchula
,Lilydale Airport,Australia,Lilydale
BEM,Beni Mellal Airport,Morocco,Beni Mellal
NKT,Şırnak Şerafettin Elçi Airport,Turkey,Cizre
SUY,Suntar Airport,Russia,Suntar
OUZ,Tazadit Airport,Mauritania,Zouerat
ABB,Asaba International Airport,Nigeria,Asaba
QUO,Akwa Ibom International Airport,Nigeria,Uyo
KAA,Kasama Airport,Zambia,Kasama
,Mbeya Airport,Tanzania,Mbeya
,Mpanda Airport,Tanzania,Mpanda
SGX,Songea Airport,Tanzania,Songea
,Morogoro Airport,Tanzania,Morogoro
JUH,Jiuhuashan Airport,China,Chizhou
AOG,Anshan Air Base,China,Anshan
DQA,Saertu Airport,China,Daqing
ZYI,Zunyi Xinzhou Airport,China,Zunyi
,Conway Horry County Airport,United States,Conway
LDS,Lindu Airport,China,Yinchun
AVA,Anshun Huangguoshu Airport,China,Anshun
KSS,Sikasso Airport,Mali,Sikasso
WTB,Toowoomba Wellcamp Airport,Australia,Toowoomba
TNH,Tonghua Sanyuanpu Airport,China,Tonghua
SZV,Suzhou Guangfu Airport,China,Suzhou
,City Airport Manchester,United Kingdom,Manchester
,Sleap Airport,United Kingdom,Shrewsbury
,Tatenhill Airfield,United Kingdom,Burton-on-Trent
,Full Sutton Airfield,United Kingdom,York
,Sherburn-In-Elmet Airfield,United Kingdom,Leeds
,Beringin Airport,Indonesia,Muara Teweh
LII,Mulia Airport,Indonesia,Mulia
NTI,Stenkol Airport,Indonesia,Bintuni
WSR,Wasior Airport,Indonesia,Wasior
DTB,Silangit Airport,Indonesia,Siborong-Borong
,Lasikin Airport,Indonesia,Sinabang
MEQ,Seunagan Airport,Indonesia,Nagan Raya
BUW,Betoambari Airport,Indonesia,Bau-Bau
KAZ,Kao Airport,Indonesia,Kao
MNA,Melangguane Airport,Indonesia,Melonguane
SGQ,Sanggata/Sangkimah Airport,Indonesia,Sanggata
BUU,Muara Bungo Airport,Indonesia,Muara Bungo
,Selayar/Aroepala Airport,Indonesia,Selayar
ILA,Illaga Airport,Indonesia,Illaga
OKL,Oksibil Airport,Indonesia,Oksibil
KOX,Kokonau Airport,Indonesia,Kokonau
CMQ,Clermont Airport,Australia,Clermont
WMB,Warrnambool Airport,Australia,Warrnambool
RCM,Richmond Airport,Australia,Richmond
DCN,RAAF Base Curtin,Australia,Derby
KNO,Kualanamu International Airport,Indonesia,Medan
AMN,Gratiot Community Airport,Canada,Kamloops
,Asheboro Regional Airport,United States,Asheboro
HMY,Seosan Air Base,South Korea,Seosan
,Henderson Field,United States,Wallace
,Emporia Greensville Regional Airport,United States,Emporia
EMT,San Gabriel Valley Airport,United States,El Monte
FAH,Farah Airport,Afghanistan,Farah
IXT,Pasighat Airport,India,Pasighat
,Kee Field,United States,Pineville
KRQ,Kramatorsk Airport,Ukraine,Kramatorsk
QKX,Kautokeino Air Base,Norway,Kautokeino
,Lille/Marcq-en-Baroeul Airport,France,Marcq En Baroeul
,Kawass Airport,Guinea,Kamsar
SSF,Stinson Municipal Airport,United States,Stinson
,Sallisaw Municipal Airport,United States,Sallisaw
JAS,Jasper County Airport-Bell Field,United States,Jasper
,El Dorado Springs Memorial Airport,United States,El dorado springs
MRF,Marfa Municipal Airport,United States,Marfa
ALE,Alpine Casparis Municipal Airport,United States,Alpine
BQE,Bubaque Airport,Guinea-Bissau,Bubaque
CZA,Chichen Itza International Airport,Mexico,Chichen Itza
BUY,Bunbury Airport,Australia,Bunbury
CCB,Cable Airport,United States,Upland
,Mount Sterling Montgomery County Airport,United States,Mount Sterling
EKI,Elkhart Municipal Airport,United States,Elkhart
,Nappanee Municipal Airport,United States,Nappanee 
CUB,Jim Hamilton L.B. Owens Airport,United States,Columbia
,Grove Municipal Airport,United States,Grove
,Mc Pherson Airport,United States,Mc Pherson
GDC,Donaldson Field Airport,United States,Greenville
,Perry Houston County Airport,United States,Perry
HVS,Hartsville Regional Airport,United States,Hartsville
,Horace Williams Airport,United States,Chapel Hill
SZT,San Cristobal de las Casas Airport,Mexico,San Cristobal de las Casas
DU9,Dunnville Airport,Canada,Dunnville
,Brunswick County Airport,United States,Oak Island
,Chesterfield County Airport,United States,Richmond
,Atherton Airport,Australia,Atherton
,Bagdarin Airport,Russia,Bagdarin
RIH,Scarlett Martinez International Airport,Panama,Rio Hato
,Henderson Oxford Airport,United States,Oxford
LEE,Leesburg International Airport,United States,Leesburg
,Semyazino Airport,Russia,Vladimir
,Witberg Tswalu Airport,South Africa,Dedeben
,Mana Pools Airport,Zimbabwe,Mana Pools
PPY,Pouso Alegre Airport,Brazil,Pouso Alegre
DIQ,Brigadeiro Cabral Airport,Brazil,Divinopolis
EIK,Yeysk Airport,Russia,Eysk
ERD,Berdyansk Airport,Ukraine,Berdyansk
BWX,Blimbingsari Airport,Indonesia,Banyuwangi
ERL,Erenhot Saiwusu International Airport,China,Erenhot
,Shobdon Aerodrome,United Kingdom,Shobdon
CNO,Chino Airport,United States,Chino
,Kamigoto Airport,Japan,Shin-kamigoto
,Ojika Airport,Japan,Odika
,Chofu Airport,Japan,Tokyo
HTR,Hateruma Airport,Japan,Taketomi
,Madison County Airport,United States,London
BWW,Las Brujas Airport,Cuba,Cayo Santa Maria
,Digby (General Hospital) Heliport,France,Tremblay-en-France
,Thun Airport,Switzerland,Thun
,Lavrentiya Airport,Russia,Lavrentiya
PRB,Paso Robles Municipal Airport,United States,Paso Robles
,N 104 Helipad,South Korea,Ulleung
PKX,Beijing Daxing International Airport,China,Beijing
,Kymi Airport,Finland,Kotka
HAF,Half Moon Bay Airport,United States,Half Moon Bay
HCJ,Hechi Jinchengjiang Airport,China,Hechi
,Kadina Airport,Australia,Kadina
WJF,General WM J Fox Airfield,United States,Lancaster
CJF,Coondewanna Airport,Australia,Coondewanna
GUZ,Guarapari Airport,Brazil,Guarapari
UBT,Ubatuba Airport,Brazil,Ubatuba
,Ali Air Base,Iraq,Nasiriyah
,Ota Air Base,Portugal,Ota
BOX,Borroloola Airport,Australia,Borroloola
,Elsenthal Grafe Airport,Germany,Elsenthal
,Newtownards Airport,United Kingdom,Newtownards
,Lashenden (Headcorn) Airfield,United Kingdom,Headcorn
,Panshanger Aerodrome,United Kingdom,Panshanger
,Thurrock Airfield,United Kingdom,Thurrock
,Stapleford Aerodrome,United Kingdom,Stapleford
,HAL Airport,India,Bangalore
QUG,Chichester/Goodwood Airport,United Kingdom,Goodwood
,Omarama Glider Airport,New Zealand,Omarama
,Haast Aerodrome,New Zealand,Haast
,Meschede-Schüren Airport,Germany,Meschede
TNW,Jumandy Airport,Ecuador,Tena
,Morro da Urca Heliport,Brazil,Rio de Janeiro
FYJ,Dongji Aiport,China,Fuyuan
,Skúvoy Heliport,Faroe Islands,Skuvoy
,Stóra Dímun Heliport,Faroe Islands,Stora Dimun
,Frooba Heliport,Faroe Islands,Frooba
,Person County Airport,United States,Roxboro
PZL,Zulu Inyala Airport,South Africa,Phinda
LPF,Liupanshui Yuezhao Airport,China,Liupanshui
KJH,Kaili Airport,China,Kaili
HPG,Shennongjia Hongping Airport,China,Shennongjia
ZQZ,Zhangjiakou Ningyuan Airport,China,Zhangjiakou
YIE,Arxan Yi'ershi Airport,China,Arxan
HNY,Hengyang Nanyue Airport,China,Hengyang
AHJ,Hongyuan Airport,China,Ngawa
WOS,Wonsan Kalma International Airport,North Korea,Wonsan
,Mestia Queen Tamar Airport,Georgia,Mestia
IGT,Magas Airport,Russia,Magas
ASN,Talladega Municipal Airport,United States,Talladega
GMU,Greenville Downtown Airport,United States,Greenville
,Mankato Regional Airport,United States,Mankato
NGD,Captain Auguste George Airport,British Virgin Islands,Anegada
TOI,Troy Municipal Airport at N Kenneth Campbell Field,United States,Troy
,Merkel Field Sylacauga Municipal Airport,United States,Sylacauga
ETS,Enterprise Municipal Airport,United States,Enterprise
,Ryan Field,United States,Tucson
EFG,Efogi Airport,Papua New Guinea,Efogi
KGW,Kagi Airport,Papua New Guinea,Kagi
NDN,Nadunumu Airport,Papua New Guinea,Nadunumu
BNM,Bodinumu Airport,Papua New Guinea,Bodinumu
ALX,Thomas C Russell Field,United States,Alexander City
PKT,Port Keats Airport,Australia,Wadeye
GPN,Garden Point Airport,Australia,Pirlangimpi
,Stade Airport,Germany,Stade
,Meriden Markham Municipal Airport,United States,Meriden
,Flinders Island Airport,Australia,Elliston
,Luzern-Beromunster Airport,Switzerland,Lucerne
,La Grand'combe Airport,France,La Grand'Combe
DOH,Hamad International Airport,Qatar,Doha
HZP,Fort Mackay / Horizon Airport,Canada,Wood Buffalo
,Canmore Municipal Heliport,Canada,Canmore
,Krasnokamensk Airport,Russia,Krasnokamensk
,Ridgely Airpark,United States,Ridgely
,New Castle Henry Co. Municipal Airport,United States,New Castle
,Scott City Municipal Airport,United States,Scott City
HDE,Brewster Field,United States,Holdredge
PTT,Pratt Regional Airport,United States,Pratt
,Yubileyniy Airfield,Kazakhstan,Baikonur
,Wahoo Municipal Airport,United States,Wahoo
LXN,Jim Kelly Field,United States,Lexington
,Sublette Municipal Airport,United States,Sublette
CBF,Council Bluffs Municipal Airport,United States,Council Bluffs
OKK,Kokomo Municipal Airport,United States,Kokomo
,Neodesha Municipal Airport,United States,Neodesha
,King Ranch Airport,United States,Sutton
,Elkhart Morton County Airport,United States,Elkhart
,Front Range Airport,United States,Denver
GBG,Galesburg Municipal Airport,United States,Galesburg
GUY,Guymon Municipal Airport,United States,Guymon
,Meade Municipal Airport,United States,Meade
,Turkey Mountain Estates Airport,United States,Shell Knob
,Ulysses Airport,United States,Ulysses
,Flagler Aerial Spraying Inc Airport,United States,Flagler
IDP,Independence Municipal Airport,United States,Independence
,Augusta Municipal Airport,United States,Augusta
,Larned Pawnee County Airport,United States,Larned
,Lampasas Airport,United States,Lampasas
BBC,Bay City Municipal Airport,United States,Bay City
PRX,Cox Field,United States,Paris
CFV,Coffeyville Municipal Airport,United States,Coffeyville
,The Farm Airport,United States,Summit
GXY,Greeley–Weld County Airport,United States,Greeley
,General Dewitt Spain Airport,United States,Memphis
OEL,Oryol Yuzhny Airport,United States,Oakley
FET,Fremont Municipal Airport,United States,Fremont
LGD,La Grande/Union County Airport,United States,La Grande
SZY,Olsztyn-Mazury Airport,Poland,Szczytno-Szymany
MPO,Pocono Mountains Municipal Airport,United States,Mount Pocono
UKT,Quakertown Airport,United States,Quakertown
YBA,Banff Airport,Canada,Banff
,Nordborg Flyveplads,Denmark,Nordborg
BNG,Banning Municipal Airport,United States,Banning
,Gießen-Lützellinden Airport,Germany,Giessen
,Tököl Airport,Hungary,Budapest
OFK,Karl Stefan Memorial Airport,United States,Norfolk  Nebraska
,Kotido Airport,Uganda,Kotido
,Kajjansi Airfield,Uganda,Kampala
,Arlington Municipal Airport,United States,Arlington
,Paracatu Airport,Brazil,Paracatu
,Das Bandeirinhas Airport,Brazil,Conselheiro Lafaiete
,Janaúba Airport,Brazil,Janauba
TFL,Juscelino Kubitscheck Airport,Brazil,Teofilo Otoni
,Cristiano Ferreira Varella Airport,Brazil,Muriae
TPF,Peter O Knight Airport,United States,Tampa
,Lure Malbouhans Air Base,France,Malbouhans
,Parati Airport,Brazil,Paraty
BZC,Umberto Modiano Airport,Brazil,Buzios
,Angra dos Reis Airport,Brazil,Angra dos Reis
ITP,Itaperuna Airport,Brazil,Itaperuna
,Maricá Airport,Brazil,Marica
REZ,Resende Airport,Brazil,Resende
,Saquarema Airport,Brazil,Saquarema
,Drumheller Municipal Airport,Canada,Drumheller
,Mwene-Ditu Airport,Congo (Kinshasa),Mwene-Ditu
KBN,Tunta Airport,Congo (Kinshasa),Kabinda
IKL,Ikela Airport,Congo (Kinshasa),Ikela
AIR,Aripuanã Airport,Brazil,Aripuana
JRN,Juruena Airport,Brazil,Juruena
JIA,Juína Airport,Brazil,Juina
VLP,Vila Rica Airport,Brazil,Vila Rica
JUA,Inácio Luís do Nascimento Airport,Brazil,Juara
CCX,Cáceres Airport,Brazil,Caceres
,Posto Leonardo Vilas Boas Airport,Brazil,Chapada dos Guimaraes
TGQ,Tangará da Serra Airport,Brazil,Tangara da Serra
CQA,Canarana Airport,Brazil,Canarana
MTG,Vila Bela da Santíssima Trindade Airport,Brazil,Vila Bela da Santissima Trindade 
BMB,Bumbar Airport,Congo (Kinshasa),Bumba
,Sobral Airport,Brazil,Sobral
APQ,Arapiraca Airport,Brazil,Arapiraca
FLB,Cangapara Airport,Brazil,Floriano
PCS,Picos Airport,Brazil,Picos
BNC,Beni Airport,Congo (Kinshasa),Beni
BNB,Boende Airport,Congo (Kinshasa),Boende
MTP,Montauk Airport,United States,Montauk
VPZ,Porter County Municipal Airport,United States,Valparaiso IN
DRV,Dharavandhoo Airport,Maldives,DHARAVANDHOO
SXK,Saumlaki/Olilit Airport,Indonesia,Saumlaki
MLZ,Cerro Largo International Airport,Uruguay,Melo
PDU,Tydeo Larre Borges Airport,Uruguay,Paysandu
ATI,Artigas International Airport,Uruguay,Artigas 
,Murray Bridge Airport,Australia,Murray Bridge
HSM,Horsham Airport,Australia,Horsham
SWH,Swan Hill Airport,Australia,Swan Hill
TTL,Turtle Island Seaplane Base,Fiji,Turtle Island
KWB,Dewadaru - Kemujan Island,Indonesia,Karimunjawa
KOO,Kongolo Airport,Congo (Kinshasa),Kongolo
AOU,Attopeu Airport,Laos,Attopeu
,Kahemba Airport,Congo (Kinshasa),Kahemba
,Francisco de Miranda Airport,Venezuela,Caracas
SQX,São Miguel do Oeste Airport,Brazil,Sao Miguel do Oeste
LDM,Mason County Airport,United States,Ludington
RHV,Reid-Hillview Airport of Santa Clara County,United States,San Jose
OHS,Sohar Airport,Oman,Sohar
KCF,Kadanwari Airport,Pakistan,Kadanwari
RZS,Sawan Airport,Pakistan,Sindh
,Thamkharka Airport,Nepal,Thamkharka
TMF,Thimarafushi Airport,Maldives,Thimarafushi
IFU,Ifuru Airport,Maldives,Ifuru
KZF,Kaintiba Airport,Papua New Guinea,Kieta
OGU,Ordu Giresun Airport,Turkey,Ordu-Giresun
YKO,Hakkari Yüksekova Airport,Turkey,Hakkari
,Jelenia Góra Glider Airport,Poland,Jelenia Gora
BUT,Bathpalathang Airport,Bhutan,Jakar
TLI,Sultan Bantilan Airport,Indonesia,Toli-Toli
,Vuktyl Airport,Russia,Vuktyl
,Berezniki Airport,Russia,Berezniki
,San Sebastián Airport,Chile,San Sebastian
,Tolwin Observatory Airport,Argentina,Tolhuin
TQL,Tarko-Sale Airport,Russia,Tarko-Sale
,Camarillo Airport,United States,Camarillo - CA
,Leopoldsburg Airfield,Belgium,Leopoldsburg
JIC,Jinchuan Airport,China,Jinchuan
,Omtepe Airport,Nicaragua,Moyogalpa
BPL,Alashankou Bole (Bortala) airport,China,Bole
FYN,Fuyun Koktokay Airport,China,Fuyun
ACS,Achinsk Airport,Russia,Achinsk
LFQ,Linfen Qiaoli Airport,China,LINFEN
YJP,Hinton/Jasper-Hinton Airport,Canada,Hinton
WVI,Watsonville Municipal Airport,United States,Watsonville
GLU,Gelephu Airport,Bhutan,Gelephu
HLI,Hollister Municipal Airport,United States,Hollister
,Williamsburg Jamestown Airport,United States,Williamsburg
DLK,Dulkaninna Airport,Australia,Dulkaninna
,William Creek Airport,Australia,William Creek
,Kenora Seaplane Base,Canada,Kenora
,Rumbula Air Base,Latvia,Riga
,Siquijor Airport,Philippines,Siquijor
YBS,Opapimiskan Lake Airport,Canada,Musselwhite Mine
RIZ,Rizhao Shanzihe Airport,China,Rizhao
SQJ,Shaxian Airport,China,Sanming
XTO,Taroom Airport,Australia,Taroom
,Gelnhausen Airport,Germany,Gelnhausen
,Ærø Airport,Denmark,Aero
,Lauterbach Airport,Germany,Lauterbach-Wernges
,Aschaffenburg Airport,Germany,Aschaffenburg
YSE,Squamish Airport,Canada,Squamish
,Reichelsheim Airport,Germany,Reichelsheim
,Marburg-Schönstadt Airport,Germany,Schoenstadt
,Lauenbrück Airport,Germany,Lauenbrueck
,Hüttenbusch Airport,Germany,Huettenbusch
,Vrsar Crljenka Airport,Croatia,Vsar
,Union County Airport,United States,Marysville
YAH,La Grande-4 Airport,Canada,La Grande-4
YAL,Alert Bay Airport,Canada,Alert Bay
,Liverpool South Shore Regional Airport,Canada,Liverpool
,Nipawin Airport,Canada,Nipawin
YCE,Centralia / James T. Field Memorial Aerodrome,Canada,Centralia
,Blue River Airport,Canada,Blue River
YCQ,Chetwynd Airport,Canada,Chetwynd
XRR,Ross River Airport,Canada,Ross River
YDO,Dolbeau St Felicien Airport,Canada,Dolbeau-St-Félicien
YEY,Amos/Magny Airport,Canada,Amos
,Goderich Airport,Canada,Goderich
YHE,Hope Airport,Canada,Hope
YHT,Haines Junction Airport,Canada,Haines Junction
YDG,Digby / Annapolis Regional Airport,Canada,Digby
YJF,Fort Liard Airport,Canada,Fort Liard
YKJ,Key Lake Airport,Canada,Key Lake
YLR,Leaf Rapids Airport,Canada,Leaf Rapids
YME,Matane Airport,Canada,Matane
YML,Charlevoix Airport,Canada,Charlevoix
,Nejanilini Lake Airport,Canada,Nejanilini Lake
YOS,Owen Sound / Billy Bishop Regional Airport,Canada,Owen Sound
YPS,Port Hawkesbury Airport,Canada,Port Hawkesbury
YQS,St Thomas Municipal Airport,Canada,St Thomas
YRO,Ottawa / Rockcliffe Airport,Canada,Ottawa
,Ottawa / Carp Airport,Canada,Ottawa
YSH,Smiths Falls-Montague (Russ Beach) Airport,Canada,Smiths Falls
YSL,St Leonard Airport,Canada,St Leonard
,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Canada,Virden
YVE,Vernon Airport,Canada,Vernon
YXQ,Beaver Creek Airport,Canada,Beaver Creek
YSN,Shuswap Regional Airport,Canada,Salmon Arm
KES,Kelsey Airport,Canada,Kelsey
XPK,Pukatawagan Airport,Canada,Pukatawagan
ZGF,Grand Forks Airport,Canada,Grand Forks
ZJG,Jenpeg Airport,Canada,Jenpeg
YTD,Thicket Portage Airport,Canada,Thicket Portage
PIW,Pikwitonei Airport,Canada,Pikwitonei
XPP,Poplar River Airport,Canada,Poplar River
WPC,Pincher Creek Airport,Canada,Pincher Creek
ZST,Stewart Airport,Canada,Stewart
ZUC,Ignace Municipal Airport,Canada,Ignace
FNB,Neubrandenburg Airport,Germany,Neubrandenburg
,Airport Bamberg-Breitenau,Germany,Bamberg
,Zerbst Airport,Germany,Zerbst/Anhalt
,RAF Spadeadam,United Kingdom,Spadeadam
FSS,RAF Kinloss,United Kingdom,Kinloss
BXP,Biała Podlaska Airfield,Poland,Biała Podlaska
,Cewice Air Base,Poland,Lębork
,Deblin Military Air Base,Poland,Dęblin
,Leczyca Military Air Base,Poland,Leczyca
,Minsk Mazowiecki Military Air Base,Poland,
,Powidz Military Air Base,Poland,
,Tomaszow Mazowiecki Military Air Base,Poland,Tomaszów Mazowiecki
,Björkvik Air Base,Sweden,Björkvik
,Ljungbyhed Airport,Sweden,Ljungbyhed
DGP,Daugavpils Intrenational Airport,Latvia,Daugavpils
,Jēkabpils Air Base,Latvia,Jēkabpils
,Jūrmala Airport,Latvia,Tukums
,Kėdainiai Air Base,Lithuania,Kėdainiai
LMR,Lime Acres Finsch Mine Airport,South Africa,Lime Acres
SXN,Sua Pan Airport,Botswana,Sowa
,Lusaka City Airport,Zambia,Lusaka
NDD,Sumbe Airport,Angola,Sumbe
MAI,Mangochi Airport,Malawi,Mangochi
ADI,Arandis Airport,Namibia,Arandis
,Mariental Airport,Namibia,Mariental
,Almaza Air Force Base,Egypt,Cairo
,Beni Suef Air Base,Egypt,Beni Suef
,Jiyanklis Air Base,Egypt,Jiyanklis
MWE,Merowe New Airport,Sudan,Merowe
ALN,St Louis Regional Airport,United States,Alton/St Louis
AXN,Chandler Field,United States,Alexandria
CLU,Columbus Municipal Airport,United States,Columbus
BBD,Curtis Field,United States,Brady
BIH,Eastern Sierra Regional Airport,United States,Bishop
BKE,Baker City Municipal Airport,United States,Baker City
BPI,Miley Memorial Field,United States,Big Piney
WMH,Ozark Regional Airport,United States,Mountain Home
BTL,W K Kellogg Airport,United States,Battle Creek
BYI,Burley Municipal Airport,United States,Burley
CCY,Northeast Iowa Regional Airport,United States,Charles City
CNU,Chanute Martin Johnson Airport,United States,Chanute
CRG,Jacksonville Executive at Craig Airport,United States,Jacksonville
CSV,Crossville Memorial Whitson Field,United States,Crossville
DAA,Davison Army Air Field,United States,Fort Belvoir
DAG,Barstow Daggett Airport,United States,Daggett
DMN,Deming Municipal Airport,United States,Deming
DRA,Desert Rock Airport,United States,Mercury
EED,Needles Airport,United States,Needles
EGI,Duke Field,United States,Crestview
EKA,Murray Field,United States,Eureka
,San Marcos Regional Airport,United States,San Marcos
HYR,Sawyer County Airport,United States,Hayward
JCT,Kimble County Airport,United States,Junction
,Monticello Municipal Ellis Field,United States,Monticello
LOL,Derby Field,United States,Lovelock
MBG,Mobridge Municipal Airport,United States,Mobridge
MCB,Mc Comb/Pike County Airport/John E Lewis Field,United States,Mc Comb
MDH,Southern Illinois Airport,United States,Carbondale/Murphysboro
MMT,Mc Entire Joint National Guard Base,United States,Eastover
NHZ,Brunswick Executive Airport,United States,Brunswick
NRB,Naval Station Mayport (Admiral David L. Mcdonald Field),United States,Mayport
